Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2017-10-04;10;35663439354.0;518366417.0;2385146261.0;35389245038.0;12723950775.0;22665294263.0;1447122234.0;4812046298.0;4241602962.0;12164522769.0;2953868686.0;2538154542.0;415714144.0;408596256.0;242565.0;15.4;15.1;1224949875.0;913235721.0;324550324.0;14171073009.0;60;815683089.0
2017-10-06;10;35560849854.0;1124665813.0;2376545876.0;35859418988.0;12335967520.0;23523451468.0;1446237975.0;4924090554.0;4407837738.0;12745285200.0;4127201256.0;3703880000.0;423321256.0;416218802.0;242564.0;14.2;14.9;2343869069.0;992911996.0;327420433.0;13782205495.0;72;790420190.0
2017-10-18;10;35377055208.0;990955875.0;2363304801.0;35003699668.0;12802346382.0;22201353286.0;1376559240.0;4626640660.0;4088297850.0;12109855536.0;3304323184.0;2980083445.0;324239740.0;316347177.0;243152.0;16.7;13.2;1901368681.0;645070455.0;323418049.0;14178905622.0;49;757884049.0
2017-11-23;11;42230821021.0;3999752208.0;2957424837.0;44730739255.0;13059154182.0;31671585073.0;1617422270.0;6339068221.0;5484978513.0;18230116068.0;9846574608.0;9645843375.0;200731233.0;187510167.0;117840.0;10.6;7.9;7033932569.0;437624771.0;389479327.0;14676576452.0;45;2368164635.0
2017-11-24;11;43693205688.0;1599876667.0;3094709592.0;44190156221.0;12584775801.0;31605380419.0;1513910457.0;5952097640.0;5327844979.0;18811527343.0;5592439246.0;5448752597.0;143686649.0;130460715.0;117822.0;10.6;7.8;2971336917.0;219029403.0;400902453.0;14098686258.0;23;2395018177.0
2017-11-25;11;41229111688.0;1268180833.0;3269376834.0;42116624529.0;9515593186.0;32601031342.0;1059613985.0;5071131147.0;4983629127.0;21486657083.0;5835572573.0;5629112868.0;206459705.0;193190174.0;117822.0;9.1;7.7;2896454569.0;426454917.0;410502064.0;10575207171.0;49;2505404635.0
2017-11-30;11;56032507333.0;775882667.0;4320914137.0;56108244099.0;13812977400.0;42295266699.0;1808633858.0;7234977353.0;7000266004.0;26251389484.0;5731447908.0;5539208472.0;192239436.0;179138336.0;127581.0;4.6;7.0;2744377736.0;443201752.0;558914338.0;15621611258.0;45;2538104967.0
2017-12-23;12;44162976167.0;637329167.0;3557090763.0;44356096632.0;8634887424.0;35721209208.0;1043678893.0;5306544584.0;5271401146.0;24099584585.0;4865376749.0;4722448840.0;142927909.0;126464754.0;176156.0;7.5;5.0;1619483410.0;343168240.0;477836354.0;9678566317.0;43;2883317058.0
2017-12-27;12;47850383042.0;4015878583.0;3489136137.0;50529714353.0;9970217903.0;40559496450.0;1759518456.0;6695882056.0;6499719472.0;25604376466.0;10654579795.0;10513043326.0;141536469.0;126441489.0;176221.0;6.2;4.9;7524591611.0;270448163.0;470233762.0;11729736359.0;33;2844757064.0
2017-12-31;12;38504196396.0;5666971667.0;3001469249.0;41677786102.0;7486909148.0;34190876955.0;991761655.0;4928617427.0;4847980123.0;23422517750.0;12213602426.0;12061160903.0;152441523.0;137345000.0;176217.0;9.0;4.8;8965900868.0;369963923.0;371571803.0;8478670803.0;40;2864456495.0
2018-01-02;1;45639965750.0;3335777125.0;3275845655.0;48100760782.0;10252679488.0;37848081294.0;1775114856.0;6725917751.0;6345217455.0;23001831233.0;9521862212.0;9402610743.0;119251469.0;99752491.0;186101.0;8.6;4.8;6361966139.0;225267720.0;449444399.0;12027794344.0;29;2926377944.0
2018-01-14;1;47593795208.0;613119833.0;3907066209.0;47492790816.0;8736549778.0;38756241038.0;1005150580.0;5032152979.0;5477697753.0;27241239725.0;4926591768.0;4753699883.0;172891885.0;152261382.0;186373.0;5.5;4.9;1567813250.0;276764231.0;507410117.0;9741700358.0;32;3064474579.0
2018-01-26;1;49633604500.0;508452167.0;3665565837.0;49860977598.0;12811788440.0;37049189157.0;1705113676.0;6611670763.0;5983941390.0;22748463328.0;4890088184.0;4697854813.0;192233371.0;171771705.0;207490.0;8.4;5.4;1470167972.0;333337330.0;488697082.0;14516902116.0;31;3069209792.0
2018-01-27;1;47045782438.0;842972646.0;3849699833.0;47425923176.0;9722505307.0;37703417869.0;1161093330.0;5517170000.0;5598491421.0;25426663117.0;5555813095.0;5361870772.0;193942323.0;173419516.0;207304.0;7.2;5.5;2032499625.0;414352670.0;482999876.0;10883598637.0;43;3091736043.0
2018-01-30;1;49548887833.0;466421333.0;3654181126.0;49646722418.0;13265393380.0;36381329038.0;1838581824.0;6884183012.0;5980158918.0;21678405284.0;4711584085.0;4500688629.0;210895456.0;189955997.0;207881.0;8.2;5.6;1249901743.0;407200070.0;493147041.0;15103975204.0;47;3037354986.0
2018-02-11;2;48230020542.0;2964770104.0;3972207401.0;50326340435.0;8926407133.0;41399933302.0;1084368023.0;5191433717.0;5712223584.0;29411907977.0;9537179911.0;9331989475.0;205190437.0;187979002.0;221553.0;3.7;6.3;6062705257.0;452934254.0;503882513.0;10010775156.0;37;3001050255.0
2018-02-24;2;52926403875.0;2614689750.0;4464659955.0;54647808193.0;10112933603.0;44534874590.0;1228776641.0;6067185411.0;6534536349.0;30704376189.0;9328853389.0;8900978546.0;427874842.0;409979154.0;220953.0;2.7;7.1;5325605458.0;847053492.0;528099365.0;11341710244.0;69;3134467459.0
2018-03-15;3;43902008667.0;1922211688.0;3111178465.0;46358291331.0;13079529220.0;33278762112.0;1674223790.0;6180376989.0;5578754794.0;19845406540.0;7876590373.0;7514075967.0;362514406.0;343337823.0;1137786.0;9.8;8.6;4050164757.0;785017852.0;386917555.0;14753753010.0;28;3010545208.0
2018-03-24;3;44119686875.0;518417042.0;3552111679.0;44818204968.0;9618071579.0;35200133389.0;1067680285.0;5273363887.0;5315982731.0;23543106486.0;5152818818.0;4752286252.0;400532566.0;381320884.0;1153868.0;6.8;9.4;1445731924.0;750116150.0;383772003.0;10685751864.0;32;2933480772.0
2018-04-05;4;42254995958.0;2040126542.0;2958381257.0;43371266726.0;12951624491.0;30419642234.0;1623672992.0;5877021564.0;5074994123.0;17843953555.0;6465545311.0;5848304282.0;617241029.0;598763739.0;1152115.0;10.8;10.8;3566591451.0;1407215258.0;350766745.0;14575297483.0;58;1491261540.0
2018-05-03;5;37096578563.0;1362295708.0;2502112232.0;37954000485.0;12384685840.0;25569314645.0;1340726603.0;5058570264.0;4379511672.0;14790506106.0;5006410654.0;4467537288.0;538873366.0;522915975.0;270779.0;11.8;14.4;2436678813.0;1073221402.0;284580790.0;13725412443.0;44;1496459913.0
2018-05-07;5;30126864167.0;1038585375.0;1936606520.0;31183092336.0;10701776981.0;20481315355.0;865464078.0;3770300253.0;3496256133.0;12349294891.0;4288873483.0;3504346522.0;784526961.0;767429625.0;276821.0;18.1;14.9;1248465771.0;1571435814.0;257453418.0;11567241059.0;75;1468927122.0
2018-06-06;6;32940698083.0;684218354.0;2162654648.0;33423352363.0;12751268303.0;20672084060.0;1508777049.0;4753049608.0;3686364704.0;10723892700.0;3601250608.0;3135879321.0;465371287.0;449656562.0;294174.0;18.8;18.3;1115730556.0;1014330834.0;271723325.0;14260045352.0;22;1470885453.0
2018-06-15;6;31986983792.0;804587250.0;2083440866.0;32543479669.0;12246593504.0;20296886165.0;1410681524.0;4796711873.0;3765292405.0;10324200362.0;3716510821.0;3173605536.0;542905285.0;527633220.0;281884.0;18.1;19.1;1002733542.0;1211113792.0;271986827.0;13657275028.0;37;1502539752.0
2018-06-22;6;30825345354.0;2077410667.0;1989913974.0;32900078283.0;12317763087.0;20582315196.0;1413859000.0;4889862220.0;3833266346.0;10445327631.0;6376420576.0;5496578967.0;879841609.0;865579476.0;277188.0;19.7;19.8;3071851403.0;1929528513.0;234363005.0;13731622087.0;83;1369700940.0
2018-06-25;6;31011682458.0;1329466083.0;2009185571.0;32777415366.0;12228389011.0;20549026356.0;1264079504.0;4904670675.0;3491309210.0;10888966967.0;5344380996.0;4446839109.0;897541887.0;884640801.0;277146.0;20.0;20.1;2122894424.0;1933115771.0;239996433.0;13492468515.0;90;1284980710.0
2018-07-01;7;27084703938.0;1636854563.0;2027368034.0;28347506450.0;8816249306.0;19531257144.0;866472803.0;3671941330.0;3372792130.0;11620050881.0;5160920903.0;4325420677.0;835500227.0;824254065.0;277356.0;24.6;20.6;2205197264.0;1791173443.0;233895794.0;9682722109.0;72;1160937709.0
2018-07-03;7;34737508625.0;564948292.0;2315883916.0;35065894884.0;13520327237.0;21545567647.0;1742346679.0;5268995493.0;4084406495.0;10449818980.0;3501490812.0;2815294073.0;686196739.0;675897223.0;258434.0;23.9;20.7;790575007.0;1517670234.0;292272345.0;15262673916.0;55;1192852189.0
2018-07-06;7;33198966792.0;784821167.0;2202476363.0;33661803408.0;12838858925.0;20822944483.0;1630963590.0;5029688677.0;3961035957.0;10201256259.0;3728929899.0;3065716058.0;663213841.0;652911774.0;271670.0;22.4;20.9;969372403.0;1488534096.0;278795752.0;14469822515.0;54;1269879234.0
2018-07-11;7;33046728229.0;784473500.0;2235668641.0;34094953982.0;13135003934.0;20959950048.0;1629656274.0;5342414924.0;3860285870.0;10127592980.0;4352590737.0;3582374305.0;770216433.0;761745097.0;271694.0;21.9;21.2;1438538875.0;1746259978.0;284222842.0;14764660208.0;70;1166883371.0
2018-07-25;7;34760833771.0;552150292.0;2328797732.0;35224671925.0;13353290936.0;21871380989.0;1590014620.0;5451110226.0;4124717874.0;10705538268.0;3644550318.0;2833324680.0;811225637.0;804138056.0;273371.0;24.6;21.7;814389535.0;1781085535.0;299764139.0;14943305556.0;87;1048223242.0
2018-08-12;8;24545728521.0;1146925917.0;1820731557.0;25718757109.0;7452395249.0;18266361860.0;804673449.0;3662527893.0;3134097554.0;10665062963.0;4361970432.0;3645335153.0;716635279.0;711545878.0;842872.0;21.9;21.2;1779006000.0;1640862774.0;221284370.0;8257068698.0;69;940022825.0
2018-08-17;8;29039984542.0;1099826271.0;1932013776.0;29894755301.0;10099860598.0;19794894703.0;1418392966.0;4777243942.0;3589500969.0;10009756826.0;4147726785.0;3584635619.0;563091167.0;558038998.0;842867.0;21.2;20.9;1889832028.0;1268100315.0;261115979.0;11518253564.0;52;987001352.0
2018-08-24;8;30192730396.0;1539506771.0;2038569841.0;31453981674.0;11273187590.0;20180794083.0;1451569823.0;4720563103.0;3688148143.0;10320513015.0;5105262466.0;4592894536.0;512367929.0;507312553.0;843091.0;21.3;20.3;2889596389.0;1255267785.0;265934575.0;12724757413.0;40;958376168.0
2018-09-03;9;31623759667.0;583623396.0;2098359819.0;32171384790.0;11875301000.0;20296083790.0;1297252394.0;4746481692.0;3646646896.0;10605702808.0;3507666608.0;2851833532.0;655833076.0;651182443.0;835734.0;19.1;19.2;1077515736.0;1553085055.0;278058269.0;13172553394.0;72;876954408.0
2018-09-13;9;33757932375.0;579982271.0;2213042959.0;33777677035.0;12938879339.0;20838797696.0;1521536504.0;4959370871.0;4032734405.0;10325155915.0;3114004488.0;2661192764.0;452811724.0;448848969.0;292723.0;20.1;17.9;1216727903.0;1045129299.0;301234598.0;14460415843.0;40;851196120.0
2018-09-24;9;31885912438.0;1647354292.0;2147992345.0;32877295407.0;11940328690.0;20936966718.0;1414047979.0;4794516220.0;3752460775.0;10975941744.0;5062783179.0;4503265852.0;559517327.0;555659923.0;293055.0;17.0;16.5;2894069514.0;1378687251.0;276053571.0;13354376669.0;76;789947275.0
2018-09-27;9;34445932417.0;483312229.0;2252584886.0;34327313311.0;12827458020.0;21499855291.0;1611963132.0;4980066820.0;4015798081.0;10892027258.0;2939856569.0;2324166971.0;615689598.0;611872549.0;300947.0;16.7;16.1;705267313.0;1440825455.0;322578559.0;14439421152.0;100;793684988.0
2018-10-05;10;33850663208.0;859372083.0;2237051980.0;34132473568.0;12303419296.0;21829054271.0;1403720024.0;4932103707.0;4175129094.0;11318101446.0;3689625757.0;3127602258.0;562023499.0;558148009.0;300576.0;16.1;15.0;1594462951.0;1330143489.0;311391334.0;13707139320.0;96;764941629.0
2018-10-10;10;34286031396.0;1531767417.0;2302095270.0;34943304527.0;12710579096.0;22232725430.0;1449419491.0;4985299213.0;4113125269.0;11684881458.0;4787917258.0;4435251287.0;352665971.0;348722309.0;300797.0;16.0;14.3;3308256097.0;703724033.0;296781439.0;14159998587.0;50;775871411.0
2018-10-13;10;27749195125.0;2430241313.0;2085575122.0;29068724998.0;9192109801.0;19876615197.0;840113378.0;3833992010.0;3758754550.0;11443755259.0;6081933712.0;5604960789.0;476972923.0;473099904.0;301424.0;18.7;13.9;4182312146.0;1072158186.0;246587404.0;10032223179.0;70;827365986.0
2018-10-18;10;33527370271.0;1624929646.0;2264974474.0;34495037468.0;12603677040.0;21891360428.0;1482158240.0;5013453835.0;4151108741.0;11244639612.0;5134480697.0;4721512474.0;412968223.0;408554371.0;340821.0;16.6;13.2;3451648014.0;809329905.0;276909380.0;14085835280.0;60;873380153.0
2018-11-08;11;42241077104.0;1066289438.0;3075761187.0;43738757440.0;12876532044.0;30862225396.0;1602934755.0;6090869202.0;5251405739.0;17917015700.0;6035592627.0;5754236935.0;281355692.0;273191839.0;345329.0;10.8;10.1;2981563424.0;594705809.0;395861667.0;14479466799.0;46;2450693097.0
2018-12-07;12;41474357292.0;5032193313.0;3204794454.0;45044662256.0;12561569558.0;32483092699.0;1548370354.0;6100563700.0;5575602046.0;19258556598.0;12172104507.0;11977970020.0;194134486.0;179363101.0;328379.0;10.9;6.2;8778189271.0;410614178.0;364811775.0;14109939912.0;54;2970264385.0
2018-12-08;12;39378152542.0;6233926521.0;3408259546.0;42862037314.0;9416381577.0;33445655737.0;1049804890.0;4953512433.0;5283731880.0;22158606534.0;13479449053.0;13303982391.0;175466661.0;160709060.0;328379.0;10.3;6.1;10070800831.0;411346197.0;353378212.0;10466186467.0;51;2984170760.0
2018-12-22;12;38924894563.0;4042747313.0;3251696346.0;41370745013.0;8693872894.0;32676872119.0;992392829.0;5064025579.0;5148255817.0;21472197894.0;10127679239.0;9994654227.0;133025013.0;118507478.0;375977.0;9.8;5.1;6747126282.0;278056074.0;387385130.0;9686265723.0;31;3092774461.0
2018-12-27;12;53215139792.0;258659813.0;4039198164.0;52536998483.0;10125645478.0;42411353005.0;1681583674.0;6926332164.0;6183460934.0;27619976233.0;4169194270.0;3981478583.0;187715687.0;172826365.0;375403.0;4.3;4.9;699466208.0;417015854.0;549477600.0;11807229152.0;50;3039908339.0
2018-12-28;12;52955448854.0;434602563.0;4001437733.0;52218414863.0;10036206771.0;42182208092.0;1623032174.0;6790775615.0;6214232551.0;27554167752.0;4251304681.0;4102646574.0;148658107.0;133761124.0;375499.0;4.1;4.9;844389643.0;352457730.0;552298376.0;11659238945.0;34;3037452177.0
2019-01-11;1;58285583896.0;577880708.0;4687447960.0;57630054912.0;13329679422.0;44300375490.0;1728683935.0;7084654767.0;6974791054.0;28512245734.0;5203960258.0;5001948966.0;202011292.0;188897825.0;429805.0;3.9;4.9;1681349892.0;543060372.0;594160573.0;15058363357.0;55;2946868105.0
2019-01-24;1;61742826854.0;587950438.0;5105718732.0;60647823860.0;13973619951.0;46674203909.0;1910727038.0;7666416262.0;7168917782.0;29928142826.0;5225346440.0;4995051980.0;230294460.0;217395889.0;435578.0;2.2;5.3;1572379374.0;594188038.0;626680264.0;15884346989.0;40;3018979230.0
2019-01-26;1;48595309438.0;2841889458.0;4302738928.0;50413720877.0;9863681613.0;40550039264.0;1165402189.0;5823105125.0;6055278932.0;27506253018.0;9457990256.0;9245428239.0;212562017.0;199297038.0;436669.0;4.7;5.4;5967575787.0;472372899.0;494950430.0;11029083802.0;50;2985338945.0
2019-02-05;2;57157981604.0;586572063.0;4580889179.0;56860585564.0;13634195302.0;43226390262.0;1823374236.0;7410931093.0;6749758957.0;27242325977.0;5444434663.0;5110851588.0;333583075.0;316363885.0;450054.0;4.3;6.0;1662817604.0;659774902.0;574369462.0;15457569538.0;55;3083797491.0
2019-02-08;2;48731272896.0;4534344250.0;3984331946.0;52174210202.0;12959647663.0;39214562540.0;1657277343.0;6785800775.0;6288281404.0;24483203018.0;12415895755.0;12144554566.0;271341189.0;254035044.0;450072.0;7.0;6.1;8438324222.0;759281826.0;454282252.0;14616925006.0;33;3184454007.0
2019-02-19;2;47329330375.0;393513917.0;3504694262.0;47894273001.0;13003913347.0;34890359653.0;1686981161.0;6248854453.0;5615736674.0;21338787364.0;4943776131.0;4531970307.0;411805824.0;393258795.0;995007.0;8.1;6.8;905799000.0;838728362.0;480625327.0;14690894508.0;56;3162947138.0
2019-03-01;3;41200948104.0;2487673563.0;3062906294.0;43654593578.0;12330744304.0;31323849274.0;1527927771.0;5862461793.0;5236778845.0;18696680865.0;8418297825.0;8030617954.0;387679872.0;371749954.0;455911.0;10.6;7.4;4447844931.0;850352835.0;414072494.0;13858672075.0;39;3088161644.0
2019-03-19;3;45856392000.0;545456000.0;3364188591.0;46646558405.0;12995223554.0;33651334851.0;1656081087.0;6056271977.0;5424584700.0;20514397086.0;5159718815.0;4640464415.0;519254400.0;501491553.0;1261365.0;8.5;8.9;953729896.0;1157810614.0;459907818.0;14651304641.0;56;3016378492.0
2019-03-20;3;44646580667.0;771005604.0;3285713858.0;45918518243.0;12951968226.0;32966550017.0;1637740619.0;5950578816.0;5240649962.0;20137580620.0;5772394647.0;5114957530.0;657437117.0;639675169.0;1265120.0;8.7;9.0;1172457986.0;1572872278.0;443737608.0;14589708845.0;78;2995399806.0
2019-03-24;3;32770313521.0;1140479854.0;2623685590.0;35114622908.0;8069042001.0;27045580907.0;826158287.0;3946854727.0;4068651899.0;18203915994.0;6439568917.0;5766743767.0;672825150.0;655233338.0;1265076.0;10.7;9.4;1927556021.0;1570076394.0;331094084.0;8895200288.0;79;2910282765.0
2019-04-17;4;38718634208.0;1047984479.0;2662822855.0;39396536424.0;12488633660.0;26907902764.0;1501003481.0;5272782157.0;4512401646.0;15621715479.0;4731803410.0;4025018271.0;706785139.0;693172220.0;583165.0;11.7;12.3;2007234882.0;1515886664.0;343093860.0;13989637141.0;47;1207794211.0
2019-04-29;4;37608951333.0;739124063.0;2546962276.0;38027586157.0;11670751676.0;26356834481.0;1336130755.0;5154667434.0;4303825332.0;15562210960.0;4048434047.0;3331093584.0;717340463.0;704016558.0;577228.0;11.5;13.9;949512778.0;1664955550.0;343712885.0;13006882431.0;57;1433161317.0
2019-05-17;5;35045001479.0;705404104.0;2319619284.0;35271966948.0;11977367333.0;23294599616.0;1347651142.0;4925139866.0;4183332805.0;12838475803.0;3543591238.0;3146609174.0;396982064.0;382739857.0;549009.0;13.6;16.1;1417858020.0;724205354.0;291602380.0;13325018475.0;15;1400828380.0
2019-05-26;5;25769915438.0;1598645333.0;1923415788.0;27107807168.0;7782520922.0;19325286245.0;644775705.0;3288780461.0;3138146889.0;12253583191.0;5084057755.0;4475103017.0;608954738.0;594456806.0;514167.0;16.5;17.1;2295683930.0;1391751134.0;224104903.0;8427296627.0;42;1395873232.0
2019-05-30;5;27466443500.0;1404356188.0;2066404551.0;28898837305.0;8977861866.0;19920975440.0;1386826983.0;3246348801.0;3224655700.0;12063143955.0;5140366643.0;4350423796.0;789942847.0;774584626.0;1989940.0;16.0;17.6;1887572444.0;1818513071.0;237212099.0;10364688849.0;59;1433511469.0
2019-06-03;6;31295834979.0;819578250.0;2085946902.0;32039124266.0;11871053202.0;20168071064.0;1239459147.0;4668274205.0;3541774364.0;10718563347.0;3909738629.0;3188374900.0;721363729.0;709442153.0;1963461.0;20.1;18.0;1018899678.0;1594823630.0;260924190.0;13110512349.0;51;1295192349.0
2019-06-14;6;32506216875.0;742914188.0;2160970207.0;33155178823.0;12158035645.0;20997143178.0;1423699044.0;4943602973.0;3813603452.0;10816237709.0;3823771405.0;3222355115.0;601416290.0;591444363.0;492650.0;16.5;19.1;1350963645.0;1174054196.0;270925063.0;13581734689.0;34;1297947094.0
2019-06-15;6;27330335938.0;1459179917.0;2042221187.0;28574469089.0;8944463654.0;19630005435.0;919046122.0;4035984730.0;3417249926.0;11257724658.0;4969203668.0;4421736100.0;547467568.0;537523936.0;492650.0;16.9;19.1;2359310222.0;1282226559.0;223669412.0;9863509776.0;36;1326955678.0
2019-06-16;6;25012526521.0;1394224938.0;1882821062.0;26577149246.0;7834171148.0;18742978098.0;707752607.0;3426595055.0;2996439756.0;11612190680.0;5052243956.0;4187975779.0;864268176.0;854362119.0;492650.0;17.5;19.2;1737303618.0;2014363483.0;210575231.0;8541923755.0;74;1299788842.0
2019-06-18;6;32428210958.0;966563354.0;2187149835.0;33451537073.0;12911579335.0;20539957737.0;1502146399.0;5079252234.0;3739754008.0;10218805097.0;4441542279.0;3628699584.0;812842695.0;803330609.0;492650.0;20.5;19.4;1378282109.0;1849889516.0;264502975.0;14413725734.0;57;1212548657.0
2019-06-24;6;32617379063.0;1318289542.0;2208305710.0;33610936143.0;12620133391.0;20990802752.0;1288122613.0;5132370514.0;3709339513.0;10860970111.0;4784628697.0;4078972800.0;705655897.0;696430748.0;1080448.0;22.1;20.0;1989438316.0;1616807793.0;264476365.0;13908256004.0;41;1177575172.0
2019-06-26;6;34506475125.0;1819969958.0;2408844063.0;36230473368.0;13873430317.0;22357043051.0;1499359874.0;5339746303.0;4133936931.0;11383999944.0;6217095342.0;5247448842.0;969646499.0;960392622.0;1092850.0;25.0;20.2;3024613417.0;2062949436.0;264283077.0;15372790191.0;89;1128729572.0
2019-06-27;6;34884183958.0;2302626521.0;2462064472.0;36911980477.0;13987372985.0;22924607491.0;1526562752.0;5398847641.0;4291281471.0;11707915627.0;7045171397.0;6074090895.0;971080502.0;961853923.0;1095604.0;26.3;20.2;3893549001.0;2046156060.0;252683886.0;15513935737.0;92;1104747433.0
2019-07-06;7;30312825646.0;725368000.0;2140106462.0;31077371863.0;10095385300.0;20981986563.0;1039402286.0;4396554993.0;3835565175.0;11710464110.0;3880756619.0;3001579924.0;879176695.0;872276025.0;761876.0;24.6;20.9;870457604.0;1922534751.0;250735939.0;11134787586.0;75;1087081118.0
